Tweet,polarity,subjectivity,Sentiment
RT @StephenM: Does Senate GOP leadership have a rebuttal to the top Dem detailing plans to replace higher-paid US workers w/lower-paid ille…,0.5,0.5,Negative
"@EmmanuelMacron Vous condamnez la guerre en Ukraine et vous apportez votre aide à ce dernier. En RDC, vous ne conda… https://t.co/Ott7nQWScQ",0.0,0.0,Negative
RT @ukraine_world: Not a single house survived.. Ukraine's defence ministry @DefenceU showed into what Russia turned Makiivka in Luhansk Ob…,0.035714286,0.214285714,Negative
"RT @Barnes_Joe: Ukraine's president Zelensky is pushing back against Western suggestions, including those of the US and Nato, that a stray…",0.0,0.0,Negative
"RT @TheGrayzoneNews: Blowback: Italian police bust Azov-tied Nazi terror cell planning terror attacks

A series of arrests highlight the te…",0.0,0.0,Negative
RT @rising_serpent: Biden-FTX-Ukraine is everything they claimed Trump was doing with Russia and then investigated him for five straight ye…,0.2,0.4,Negative
"UPDATE:  A missile killed 2 Polish citizens.  Some thought #Russia did it, which would've been serious escalation g… https://t.co/n9Eqj3VYmX",-0.266666667,0.333333333,Positive
@mitchellreports @ChrisCoons @MSNBC Indirectly caused by the US giving Ukraine tons of money,0.0,0.0,Negative
"RT @iamohitverma786: Situation right now 🤣
#WWIII #NATO #Russia #Ukraine #Poland #Germany https://t.co/GuhIvMxLyK",0.285714286,0.535714286,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @UKR_Report: #NEW AFTER ZELENSKY'S STATEMENT THAT ""THE MISSILE THAT FELL ON POLAND DOES NOT BELONG TO UKRAINE, I HAVE NO DOUBT"", A DIPLO…",0.136363636,0.454545455,Negative
"RT @Kasparov63: As I wrote yesterday, Russia's bombardments of Ukraine would inevitably lead to fatalities outside of Ukraine. As with MH17…",0.0,0.525,Negative
@eclecticbrotha @Wilson__Valdez If they end up triggering a shot across the bow of the Biden administration to not… https://t.co/UivLafws5n,0.0,0.0,Negative
"RT @TadeuszGiczan: The head of Belarus' Border Committee complained this morning about Ukraine's hostile actions: ""They have mined the bord…",-0.3,0.2,Positive
RT @wjhenn: JUST NOW: CJCS GEN Milley accuses Russia of war crimes for deliberately targeting Ukraine's energy plants yesterday with missil…,0.0,0.0,Negative
,,,
RT @RatrodRace: @akafacehots So instead of saying Ukraine is trying to start WW3 you bigot a$$hole maybe question why Belarus is also invol…,0.0,0.0,Negative
@juergenreinhar2 (S+) Raketenschläge gegen Energieversorgung: Russland will die Ukrainer mürbe bomben… https://t.co/q1MY7Z9u1U,0.0,0.0,Negative
RT @ASavageNation: is it possible Ukraine fired missiles  into Poland to drag NATO/US into war with Russia?,-0.05,0.535416667,Positive
RT @AldoSterone111: Ca fait des heures que les USA et la Pologne disent que le tir du missile vient du camp ukrainien. Mais l'Ukraine conti…,0.0,0.0,Negative
Glory to Ukraine and its soldiers 🇺🇦 Death to the enemies🔥 #UkraineWar #Ukraine #UkraineUnderAttack #UkraineWar… https://t.co/ulkDP4KSZA,0.0,0.0,Negative
RT @ukrainiansquad: These warriors force you to love them. With you guys Ukraine will be free.❤️ https://t.co/b8ySXN62Gq,0.5,0.6,Negative
@djuric_zlatko Ukraine offers its condolences but claims to have evidence that they had no part in the accident. I… https://t.co/6XORycjv4k,0.1,0.0,Negative
@Comte_de_Gas @BPartisans Mais Foutriquet vs dira qu il ont trahis l Ukraine mais lui a accueilli ceux qui sont par… https://t.co/HslEwInWIs,0.0,0.0,Negative
@Breaking911 Women and children are being trafficked raped they're dying did you know that they're running out of p… https://t.co/jPruyFd44l,0.0,0.0,Negative
"@ClownWorldYT1 IT IS DANGEROUS TO DEFEND YOURSELF AGAINST THE RUSSIAN ASSAULT

YOU NEED TO ALLOW YOUR PEOPLE TO BE… https://t.co/7tI8skpVA4",-0.3,0.45,Positive
"RT @maxkolonko: #SamBankmanFried sleeps with the fishes
⚫️#RREVOLUTION⚫️
BREAKING  rząd #Ukraine finansował Demokratów w wyborach do Kongre…",0.0,0.0,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
"RT @L_ThinkTank: [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 La Hongrie qualifie les propos du Président ukrainien Zelensky « d'irresponsables » car « il…",-0.75,1.0,Positive
"RT @KyivPost: 📸 Nice home deco? Anyone? Just 10,000 euros.

@Kaputin_Off  is auctioning this lovely piece to buy a strike drone for the Ukr…",0.55,0.875,Negative
"RT @lcatboonies: @mikepompeo Wut?

""He was not happy to have been questioned about Ukraine, he asked, 'Do you think Americans care about Uk…",-0.4,1.0,Positive
"RT @TobiAyodele: 🇷🇺🇺🇦🇵🇱That feeling when you gave Ukraine 15% of your military budget, and for that they launched a rocket at a farm on you…",-0.1,0.1,Positive
"RT @GeeDawg55975157: @Exen is 100% transparent and brings cars into #Ukraine. without such cars it makes life alot harder for us. 

Send a…",-0.05,0.25,Positive
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @Tendar: Due to Russia’s constant defeats and withdrawals I see the increased probability that Putin will seek for a operational pause,…",-0.0625,0.354166667,Positive
"@ianbremmer @DavidSacks I love they way everyone is writing off the Russian military.   You may be right, but if yo… https://t.co/kEYVKMgeFj",0.171428571,0.308928571,Negative
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1.0,Positive
"@quantin_hubert @AMaddy2 Il est heureux qu'en supplément de rocardien, camusien, vous n'ayez pas ajouté rimbaldien,… https://t.co/rIlgVMiyq3",0.0,0.0,Negative
"RT @naoyafujiwara: ウクライナでの米軍戦闘部隊のための舞台は整った - OpEd
 2022年11月15日 マイク・ホイットニー 

https://t.co/2MoC4b6xoo
機械翻訳

ケルソンからの撤退がロシア軍にとって黒星であったことは間違いない。…",0.0,0.0,Negative
@kingojungle Politicians not supporting an audit of taxpayers money given to Ukraine are afraid of what an audit wi… https://t.co/wXCanMaK6p,-0.3625,0.575,Positive
"RT @RepMontague: If Biden gets his latest request approved by Congress, we will have officially sent $120 billion to Ukraine.

Can you imag…",0.5,0.9,Negative
"Rambo III End Credits in 2022: This film is dedicated to the brave Azov soldiers in Ukraine.

Gonna age just as bea… https://t.co/5DbZT3KFQs",0.8,1.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
"RT @PhillipsPOBrien: Milley--in comparison Ukraine has had success, after success, after success. Russia now attempting to regroup their fo…",0.3,0.0,Negative
"RT @andrearthurciel: Hier, un missile a frappé un pays de l'OTAN et tué des civils innocents.

Les dirigeants ukrainiens ont blâmé la Russi…",0.0,0.0,Negative
"RT @yusufmertsmatip: Yusuf Mert için ÇOK insanın AZ desteğini arıyoruz 🫳🏻

 🚲=50

Birlik beraberlikle Yusuf Mert HAYATA TUTUNACAK🤝🏻

GEÇ OL…",0.0,0.0,Negative
RT @WarMonitor3: NASAM air defences are operating to great efficiency in Ukraine.,0.8,0.75,Negative
"If no missiles were falling on Ukraine, no missiles would be falling on Poland.. Prove me wrong! #RussiaIsATerroristState",-0.625,0.9,Positive
RT @MriyaReport: Please do not forget the price #Ukraine is paying on a daily basis for OUR freedom. https://t.co/HSwD8la2oS,0.0,0.0,Negative
"RT @HOMESofFOOTBALL: #200
UKRAINE at Hampden ""LONG SLOW BEAUTIFUL HUG DANCE HAS BEGUN""2022
Eurovision winners have thrashed Scotland
(Glast…",0.166666667,0.6,Negative
"RT @KyivIndependent: ""Russian goal seems to be to entrench and defend for the next several months, and then attempt a new offensive in the…",0.034090909,0.113636364,Negative
RT @The_Real_Fly: FINNISH FM SAYS NATO WILL CONSIDER “CLOSING UKRAINIAN AIRSPACE” AFTER THE POLISH INCIDENT IN WHICH UKRAINE FIRED A MISSIL…,0.0,0.0,Negative
"RT @NLatUN: Today, @UN #ThirdCommittee adopted a resolution on the #HumanRights situation in Crimea &amp; Sevastopol. Russia’s aggression again…",0.0,0.0,Negative
"RT @AliciaandAlicia: 🇺🇦Kiev government humiliates and officially asks Jewish communities to hold prayer for ""defenders of Ukraine"" on Octob…",0.0,0.0,Negative
"RT @ByrneAvis: About time we switched of the money machine and stopped funding the Ukraine, Net Zero and the useless French.  This is obvio…",-0.166666667,0.066666667,Positive
"RT @KoelnTagblatt: Mal sehen, wie groß eure Opferbereitschaft für die Ukraine ist.
Frage:
Würdet ihr auf 10 bis 15% eures Gehaltes für die…",0.0,0.0,Negative
@catturd2 Who’s fault was it? If Russia doesn’t fire 100 missiles at Ukraine and then Ukraine fires missiles to sav… https://t.co/aAQKYbQByO,0.0,0.0,Negative
"RT @ErdmuteD: Tomorrow Jeremy Hunt will tell the Nation that Britain's 11% inflation is GLOBAL,it's covid it's Ukraine. NO that's a massive…",0.0,0.0,Negative
,,,
RT @ChildrenUKR: This account is founded by #NAFOfellas worldwide as an effort to raise awareness about the children stolen from Ukraine.…,0.0,0.0,Negative
"RT @r8dr4lfe75: Russian missile = WWIII
Ukraine missile = it was an accident",0.0,0.0,Negative
"RT @jeremycorbyn: I condemn the Russian invasion, the war against Ukraine and the illegal occupation. 

Today, I asked the Foreign Secretar…",-0.208333333,0.208333333,Positive
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
"In Russia, it's beginning to look a lot like 1917 as thousands of Russian troops are fleeing Ukraine and bringing t… https://t.co/LyKlTz36Uv",0.0,0.0,Negative
"RT @SwedishPM: Sweden is significantly increasing our support to Ukraine’s freedom, sovereignty and territorial integrity. Today we announc…",0.375,0.875,Negative
"RT @TimothyDSnyder: ""'Thank God for America, Canada and Great Britain, and thank God for Grandfather Biden,' she said, noting the Western m…",0.4,0.375,Negative
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @GuinieZoo_Intel: #Ukraine continues to fortify &amp; militarize their border with #Belarus

UA already announced 3km of a border wall has a…",0.0,0.0,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
"RT @AJEnglish: ‘Not Ukraine’s fault’ 

NATO says Russia to blame for Poland blast https://t.co/B4kOESdFdq https://t.co/iHMOjTJyKn",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @oryxspioenkop: Russia acquired these vehicles from the secondhand car market, and did not capture them from Ukraine. https://t.co/bagJE…",-0.1,0.3,Positive
"RT @NATO: #NATO Allies expressed strong solidarity with Poland, offered deep condolences, and made clear they will continue to support Ukra…",0.177777778,0.505555556,Negative
"RT @ProudElephantUS: If Democrats LOVE Ukraine as much as it seems, maybe they should move there since it’s so great?",0.5,0.516666667,Negative
"1/4 16/11/2022 Pologne : La Pologne considère l'incident du missile comme une provocation de l'Ukraine.
Le chef du… https://t.co/Ee7FsvAVlP",0.0,0.0,Negative
"RT @Pontifex: Let us pray that the Lord might convert the hearts of those who are still directed toward war, and make the desire for peace…",0.0,0.0,Negative
"RT @EmmaKay67914381: @BBCBreaking I still csnnot believe the west say""it was a mistake from Ukraine? For truth sake, Poland lies west to Uk…",0.0,0.0,Negative
"RT @KyivIndependent: ⚡️Zelensky admits receiving hints that Putin wanted to negotiate. 

President Volodymyr Zelensky said on Nov. 16 that…",0.0,0.0,Negative
"RT @Arslon_Xudosi: #Ukraine: Hundreds of 120mm mortar shells left behind by Russian forces, likely in Kherson oblast. https://t.co/pcgbb8Oo…",-0.1,0.425,Positive
RT @ChristopherJM: Zelensky told reporters that Ukraine would like Israeli air-defense systems and that he had discussed the matter recentl…,0.0,0.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @WarMonitors: ⚡️⚡️Financial Times: 

Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridicul…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"On Monday, @larsklingbeil sat down with @LianaFix, @DanSHamilton &amp; @RachelRizzo to discuss how🇩🇪foreign &amp; security… https://t.co/wl3itT8Jeq",-0.155555556,0.288888889,Positive
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
,,,
RT @SergiyKyslytsya: Security Council begins its meeting on Maintenance of peace &amp; security of Ukraine requested by Council’s members US &amp;…,0.0,0.0,Negative
"RT @DawsonSField: @HCashny @UKNeil4 @meangeneone1 Nope, they were trying to use a smaller, puppet Ukraine as a replacement for Switzerland…",0.0,0.5,Negative
"RT @maria_drutska: Sweden will provide Ukraine with a new package of 286 million dollars military aid, it will include, in particular, air…",0.067676768,0.295959596,Negative
"RT @MF2France2022: @renaudpila le chef d'état -major américain sait de quoi il parle , il commence depuis 3 semaines à limiter l'envoie de…",0.0625,0.5,Negative
Russia turns to 'terror' campaign after Ukraine failures: top US general https://t.co/jKiS5raN5D,0.275,0.5,Negative
"@DonaldJTrumpJr I know this is tough for you to understand with your face full of snow Jr., but Ukraine would not b… https://t.co/VlOpK2Ej6F",-0.019444444,0.691666667,Positive
@BFMTV @France2tv @LCI @France3tv @France4tv @France5tv @LCP @Europe1 @RTLFrance @GG_RMC @ericbrunet @pascalperri… https://t.co/bupxUneilA,0.0,0.0,Negative
@AVindman Theres nothing to negotiate. Ukraine has made it clear. Theres 1 thing Russia has to do to end the war. L… https://t.co/fu8tGBayXl,0.1,0.383333333,Negative
"RT @RepMTG: Biden wants more money, $37.7 billion, for Ukraine but still refuses to do anything for America’s border.

Biden is the best bu…",0.566666667,0.3,Negative
RT @AFP: #BREAKING Top US general says low probability Ukraine can push Russia entirely out of territory https://t.co/imy8Q6STQG,0.1375,0.48125,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @GlobalActionPW: In UN Security Council on Ukraine, @AlMissionUN notes that it has been 9 months since the beginning of the war, time to…",0.0,0.0,Negative
"RT @NOELreports: Air defense systems provided by the US and allied countries help Ukraine protect the civilian population, and the American…",0.0,0.0,Negative
RT @JackPosobiec: Ukraine asked for a full-scale NATO intervention yesterday,0.0,0.0,Negative
"RT @jakeshieldsajj: Ukraine shot missiles into Poland and tried blaming it on Russia 

Missiles supplied by our tax dollars",0.0,0.0,Negative
"RT @Azadi77: Ukrainer töten 2 Polnische Bürger und greifen Polen mit Raketen an. Laut Bundeskanzler sind dennoch Russen schuld. 

3-4 Fach…",0.0,0.0,Negative
Can the risk of spillover from the Ukraine war be contained? https://t.co/O1YLx3NRml,0.0,0.0,Negative
"RT @Flash_news_ua: The Chairman of the Joint Chiefs of Staff, General Mark Milley, said that Russia had failed ""every single"" goal in its w…",-0.173809524,0.338095238,Positive
"Joint Chiefs Chairman Milley: Probability Of Either Ukraine Or Russia Winning The War Anytime Soon Is ""Not High""  https://t.co/MbxtcIyQXp",0.21,0.645,Negative
RT @ASavageNation: is it possible Ukraine fired missiles  into Poland to drag NATO/US into war with Russia?,-0.05,0.535416667,Positive
RT @AFP: #BREAKING Top US general says low probability Ukraine can push Russia entirely out of territory https://t.co/imy8Q6STQG,0.1375,0.48125,Negative
"RT @UKR_Report: #NEW AFTER ZELENSKY'S STATEMENT THAT ""THE MISSILE THAT FELL ON POLAND DOES NOT BELONG TO UKRAINE, I HAVE NO DOUBT"", A DIPLO…",0.136363636,0.454545455,Negative
"RT @qunfuz2: Was eating Syrian fast food in a cafe last night and talking (in English) about Russian savagery in Ukraine, and how belatedly…",0.05,0.166666667,Negative
"December 12th, 2022 the Russian Bear ""Blitz""will be unleashed-with the complete capitulation of Ukraine's defense f… https://t.co/7Icg3qtZ2R",0.05,0.2,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
The special service of Moldova will receive additional powers due to the situation in Ukraine - #capital_city… https://t.co/BTK0ewf1kd,0.116071429,0.473214286,Negative
"RT @nrken19: The Quaternary lions of Ukraine and a trend of decreasing size in Panthera spelaea

https://t.co/KD2vXOrMXP https://t.co/zdvGL…",0.0,0.0,Negative
"@TadeuszGiczan @TomFlowers Gee, I guess they want to stop Belarus from coming into the Ukraine and assisting Russia.  GOOD for them.",0.7,0.6,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
,,,
"RT @TulsiGabbard: Biden Admin is giving blank check to military industrial complex &amp; corrupt bureaucrats in Ukraine, while pushing for 87k…",-0.225,0.375,Positive
RT @VoxEthicabr: @I_Katchanovski Welcome to Free World's Small Comedian Nazi-Zionist Zelensky's Ukraine!,0.295833333,0.7,Negative
RT @JayinKyiv: Belarus complains that Ukraine has committed hostile actions by making it more difficult for Belarus to invade Ukraine.,0.0,0.75,Negative
"RT @mmtchi: Donc je résume
Pile après les élections #Midterms avec des victoires démocrates douteuses, on a un scandale de la plateforme cr…",0.0,0.0,Negative
@patposo23 @TheSwordOfDoom1 @SingularSwivel @TheRubberBaron @mtracey https://t.co/XcmKqQKQs4,0.0,0.0,Negative
"@JamesBradleyCA WRONG! Those 2 deaths are on Russia and the despicable attack on Ukraine, yesterday.
The missiles w… https://t.co/a4aS1HeBVt",-0.625,0.9,Positive
https://t.co/7tQSJeucMq,0.0,0.0,Negative
"RT @AZgeopolitics: 🇵🇱🇺🇦🚀Responding to Zelensky’s remarks tonight about the denial,a NATO country diplomat told me: “This is getting ridicul…",0.0,0.0,Negative
"RT @DSoguel: “Mines are perfect soldiers,” says Oleksandr Kotvytskyy, Kyiv regional supervisor for The Halo Trust, an international deminin…",0.5,0.5,Negative
"RT @PChaibriant: l'article 5 de l'OTAN stipule que quand un pays membre est attaqué on doit le défendre.
#Zelensky a bombardé la Pologne, o…",0.0,0.0,Negative
RT @davidpgoldman: Our allies Poland and Ukraine voted against our ally Israel in a kangaroo-court indictment at the UN General Assembly. @…,0.05,0.5,Negative
RT @Anerak: I will ask again. Maybe someone has more info now - why is there not a single spontaneous mobile phone shot or film of the 'war…,0.378571429,0.538095238,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @Dominiquetaegon: This is BIG. 

Polish PM has just come out and said the missiles were most likely to have come from Ukrainian air defe…",0.166666667,0.533333333,Negative
@Lars654678961 @Nigeriansandals @avischarf I agree 100%. I just wish they would support Ukraine more and russia les… https://t.co/anjKmjNmdY,0.5,0.5,Negative
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
"RT @SwedishPM: Sweden is significantly increasing our support to Ukraine’s freedom, sovereignty and territorial integrity. Today we announc…",0.375,0.875,Negative
"RT @Ukraine66251776: Breaking
2 Patriot missile batteries installed by the United States on Poland's Ukraine border completely failed today…",-0.5,0.3,Positive
"Supply of #F-16 fighter jets to 🇺🇦 is essential to #CloseTheSky and prevent more missiles from hitting #Ukraine,… https://t.co/kzvhOVfbcv",0.25,0.4,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
"RT @olex_scherba: A dead mobik near Luhansk. Spent in Ukraine 14 days. His last sms reads “Goodnight. Love you. Will come back to you!” 

#…",0.05,0.261111111,Negative
"RT @BravaPt: @jensstoltenberg @SecDef ""russia must stop the war"" but doesn't.Yesterday, while peace was discussed in G20 (-1), Ukraine suff…",0.0,0.0,Negative
"RT @KenefeManaiche: So NATO admits that Ukraine fired missiles into Poland, but adds that it was Russia’s fault. 🤡🤡🤡",0.0,0.0,Negative
"RT @KeninSatx: @poco_bc @RichardMonigold @ggreenwald No. A lot of the US Government money for Ukraine was ""invested"" in FTX crypto, which w…",0.0,0.0,Negative
"RT @f_philippot: Après cette attaque ukrainienne contre la #Pologne, normalement, vu les Traités UE et OTAN, on devrait attaquer l’Ukraine…",0.0,0.0,Negative
@juergenreinhar2 (S+) Raketenschläge gegen Energieversorgung: Russland will die Ukrainer mürbe bomben… https://t.co/C80TeJHjA9,0.0,0.0,Negative
"RT @Vastuullisuus: G20 summit deplores war in Ukraine 'in strongest terms'
https://t.co/U33y4YwHnp
#G20 #FinalDay #Emergency #Meeting #Pola…",0.0,0.0,Negative
"@mtracey Ukraine would never spread disinformation, or officially vote for UN disinformation against countries who… https://t.co/24B0dzAiXi",0.0,0.0,Negative
"@LaurentBibas Il a un courage indéniable, en revanche très clairement son objectif c’est la souveraineté de l’Ukrai… https://t.co/ycT3j6clO9",0.0,0.0,Negative
RT @MayraFlores2022: Not a penny more should be sent to Ukraine until a full detailed investigation and audit is done.,0.416666667,0.6,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"@AldebertMuriel @PhilConte2 Non non, je vis et travaille dans les pays de l’Est depuis presque 20 ans , j’ai vécu 1… https://t.co/IoeQEPG701",0.0,0.0,Negative
"RT @TheAtlantic: ""The real cause of [yesterday's missile] explosion and the deaths of two people is the Russian invasion of Ukraine, an inv…",0.1,0.15,Negative
RT @YvesPDB: @EmmanuelMacron Bravo ! Donc appliquons les accords de #Minsk sur l’#Ukraine ! Le Droit international retrouvera du prestige b…,0.0,0.0,Negative
"Telling comment by Andrew Boyd, head of CIA's Center for Cyber Intelligence: While discussing increasing role of cy… https://t.co/QWuSX1K3SV",-0.1,0.1,Positive
@HeathAlberts @cryptomanran @SBF_FTX FTX Ukraine,0.0,0.0,Negative
"RT @admirim: NEW

Serbia is the only UN member in Europe that didn't vote in favor of the UNGA resolution that condemns Russia for the atro…",0.068181818,0.727272727,Negative
"RT @ggreenwald: Don't worry: I'm sure these billions and weapons flying around DC and Ukraine are being meticulously accounted for.

That's…",0.5,0.888888889,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
"@venu3_79 🌷
#مهسا_امینی 
#تسخیر_مقرهای_سرکوب 
#اعتصابات_سراسری",0.0,0.0,Negative
"@JackPosobiec Biden blames Ukrainian air defence missile for the death of two Polish citizens. #NATO rules out ""no… https://t.co/ypliY0w9Qf",0.0,0.0,Negative
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
RT @Wehawke4: @POTUS So you gave my money to Ukraine who in turn gave my money to FTX who in turn gave my money to the Democrat party just…,0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @PhillipsPOBrien: Milley, Ukraine will continue to take the fight to Russia. Needs a more powerful, integrated anti-air defense system t…",0.4,0.75,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0.0,0.0,Negative
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
RT @KimDotcom: If Ukraine doesn’t get reinforcements Russia will crush them this winter. The missile strike in Poland may be the entry even…,0.0,0.0,Negative
@tomvomdon @ZDFheute Lieber noch paar Jahre krieg in der Ukraine 👍🏻👍🏻,0.0,0.0,Negative
"RT @JackPosobiec: James LaPorta spread Biden disinformation that could have caused WW3 

We now know Ukraine fired these missiles, not Russ…",0.0,0.0,Negative
"RT @mhmck: As expected, NATO found excuses for inaction rather than retaliate against the Russian terrorist state.

A limited response woul…",-0.057142857,0.180952381,Positive
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
"RT @naoyafujiwara: ウクライナでの米軍戦闘部隊のための舞台は整った - OpEd
 2022年11月15日 マイク・ホイットニー 

https://t.co/2MoC4b6xoo
機械翻訳

ケルソンからの撤退がロシア軍にとって黒星であったことは間違いない。…",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"@jmglobalaffairs @IAPonomarenko Only a madman would like to escalate this war to the nuclear conflict, but trust me… https://t.co/Xi95QmoKdw",0.0,1.0,Negative
"RT @trapperjohn37: So if I understand it right we sent money to Ukraine, then Ukraine invests money in a crypto scam that then spends 40 mi…",0.285714286,0.535714286,Negative
"RT @andrearthurciel: Hier, un missile a frappé un pays de l'OTAN et tué des civils innocents.

Les dirigeants ukrainiens ont blâmé la Russi…",0.0,0.0,Negative
,,,
@TyrusWolv @NOELreports @YvanR11 Maybe gratitude? Belarus will not be invaded by Ukraine any more…!,0.0,0.0,Negative
@LittleYellowSe1 @fpetitAN Sans parler du fait que c'est l'Allemagne qui a crée les nazis que Poutine cherche à éli… https://t.co/OHiEQUwBA0,0.0,0.0,Negative
"RT @CoryMillsFL: I fully support my colleague @RepMTG in requesting a complete audit on funding to Ukraine. Additionally, I want a review r…",0.1,0.4,Negative
"RT @MrJonasDanner: Es würde mich nicht wundern, wenn die Ukraine die Rakete auf Polen abgeschossen hätte, um den Westen noch weiter gegen R…",0.0,0.0,Negative
"RT @UVieile: @YvesPDB S'il y a un cessez-le-feu, le monde va enfin se réveiller et cette hystérique sera mise en prison. Il y aura toujours…",0.0,0.0,Negative
@BackseatGeneral @PhilipProudfoot @VinnyClark6 They have the upper hand because we are supplying them. The instant… https://t.co/TKXTH5OfP3,0.0,0.0,Negative
"RT @RepGosar: I will vote NO to any additional funding to Ukraine.

Enough is enough, I will not stand for this corrupt money laundering op…",-0.166666667,0.666666667,Positive
"RT @Reuters: A missile that hit Poland was probably a stray fired by Ukraine's air defenses and not a Russian strike, Poland and NATO said,…",0.0,0.0,Negative
Similarly the population wasn't prepared for this conflict on an ideological basis and it's still not able to fatho… https://t.co/ezIQXRgbvh,-0.125,0.5125,Positive
"RT @USAmbUN: We are putting forward a Security Council resolution to:

– condemn Russia's sham ""referenda""
– call on Member States not to r…",-0.2,0.3,Positive
"RT @DefenceU: This is everyday life in Ukraine... and we are getting used to it. 
📷Dmytro Komarov https://t.co/x9ylGpXVFo",-0.2,0.6,Positive
RT @nytimesworld: Ukraine has become a testing ground for state-of-the-art weapons and information systems that Western political officials…,0.0,0.05,Negative
RT @jabuttee: 🧵 @KatrinaNation has been writing a @washingtonpost opinion piece on Ukraine once a month. The people she quotes and referenc…,0.0,0.0,Negative
